timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm)
493573321,14,2162.043514,4081.583316,8333.060261,-426.8393083
493574803,14,2053.881655,3888.771123,8576.758724,-675.8790932
493575138,14,2424.376448,4178.349373,8404.753488,-424.5938804
493575678,14,2633.295077,4000.606012,8131.458446,-488.426087
493576398,14,2905.931643,4283.128205,8249.954556,-700
493572400,14,2166.222964,4011.055656,8027.848955,-498.7666798
493571081,14,2950.289137,3933.698387,8492.430279,-498.6128759
493570698,14,3045.312436,3874.385749,8576.908461,-427.0194093
493576702,14,2701.671567,4122.80272,8554.016241,-504.543131
493573354,14,2166.222964,4097.851321,8830.948779,-432.3092695
493574948,14,2799.951227,4039.547158,8576.908461,-490.3061224
493576660,14,2920.226458,4204.703154,8587.466428,-447.0123675
493572140,14,2523.591889,3998.202284,8390.151825,-457.6802179
493573259,14,2126.721777,4195.215526,7970.617587,-449.993775
493574585,14,2145.951759,4212.026648,8270.476629,-678.9627171
493575248,14,2181.142834,4212.026648,8371.786283,-646.6562278
493576633,14,2903.413399,4171.076389,8509.268405,-350.8135411
493574833,14,2421.815258,4047.652879,8423.907465,-565.7751903
493576790,14,2241.642633,4239.203282,8289.177966,-763.8007547
493575197,14,2205.616234,4005.422151,8770.416593,-643.6783564
493574136,14,2140.770803,3986.190002,8638.964628,-551.2111693
493574629,14,2209.202602,4119.458325,8536.833908,-592.199901
493572992,14,2239.056691,4239.81281,8224.05203,-477.7698864
493572509,14,2097.441508,3917.519281,8339.395742,-560.2186894
493573560,14,,4407.778026,8605.357452,-524.8618549
493574486,14,2786.548353,4108.571769,8501.658954,-530.9737671
493574122,14,2274.473591,4126.620607,8227.818924,-588.8415324
493572184,14,2338.32575,4251.615828,8298.494682,-437.1645788
493572255,14,2536.802189,3792.026321,8728.525587,-486.8589744
493574007,14,2507.762427,3961.236066,8517.882118,-477.3297601
493575828,14,2181.500574,4333.477098,7971.329478,-410.3481443
493574919,14,,,,-498.4017782
493572366,14,2595.16855,4094.979282,8233.379147,-501.3396825
493575972,14,2445.657863,3975.687272,8537.783712,-603.2867975
493572067,14,2160.943786,4307.363114,8416.38276,-498.1908591
493575358,14,2338.555767,3890.793981,8308.509091,-445.4383803
493572465,14,2363.288584,3848.38316,8557.778521,-406.3837462
493576296,14,2530.780345,4350.229095,8500.708729,-914.2667551
493571154,14,2416.336551,4350.453982,8460.99021,-432.1246798
493576559,14,,,,-617.9416462
493571457,14,2087.473124,4276.2752,8462.683732,-437.3535004
493571747,14,2263.933525,4212.026648,8664.475208,-449.0234375
493574253,14,2385.236467,3986.190002,8366.160712,-650.014881
493573372,14,2145.605582,4212.026648,8477.966893,-441.3589184
493572899,14,2166.222964,4015.0893,8573.909302,-393.5717571
493570712,14,2445.391649,3975.687272,8494.0631,-487.4135802
493571037,14,2613.889708,4173.286753,8501.658954,-609.4433189
493570940,14,2405.333333,4401.541129,8541.58504,-556.8708609
493573099,14,2500.283135,4129.094106,8548.349453,-378.5424176
493572610,14,2380.317479,3825.818844,8459.821298,-413.6298728
493576238,14,2459.824658,4234.936543,8417.064676,-650.7896305
493577004,14,2843.0224,4393.527783,8614.783721,-1120.957172
493573963,14,2072.865907,4197.728634,8340.007703,-607.8294294
493571893,14,2198.811208,4035.230294,8481.728817,-512.5968992
493571254,14,2448.115038,4425.493404,8333.702173,-423.4460251
493574238,14,,,,-590.9764056
493575390,14,2321.503263,4287.422498,8518.799395,-430.8074037
493575496,14,2475.010731,4406.884678,8603.834511,-466.8062731
493573241,14,2218.246998,3802.889503,8556.276043,-451.9971026
493571110,14,2540.379415,4151.489755,8636.073731,-521.2211946
493575615,14,2505.988753,4320.200477,8589.128134,-420.8049896
493573724,14,8921,3960.247223,8544.575764,
493574818,14,2077.59925,4199.513955,8464.584391,-524.4400166
493574429,14,2310.075982,4266.739395,8449.710143,-571.7467353
493576831,14,2194.926656,4234.936543,8385.883363,-574.9319538
493570605,14,2714.638053,3995.180385,8554.016241,-445.8038893
493574458,14,2392.195863,4217.233925,8424.849,-574.7843494
493576413,14,2503.26989,4011.861736,8136.971299,-808.0173137
493571966,14,2234.6375,4154.828307,8537.783712,-386.5278276
493574036,14,2385.614057,4094.139459,8141.453559,-509.1803633
493576149,14,2191.926335,4300.3572,8502.781163,-550.2508711
493573849,14,2129.340396,3877.561475,8510.220544,0.160513644
493573117,14,2456.067221,4040.280105,8133.290938,-512.7956572
493571937,14,2912.074622,3984.390165,8533.036806,-435.7357875
493574933,14,,,8463.814934,-474.1749891
493573878,14,2392.43118,4094.979282,8459.834343,-536.6044539
493571400,14,2911.166577,4126.620607,8259.226517,-461.5490279
493571198,14,2798.286938,4150.655955,8522.617772,-385.6623377
493570994,14,2233.519563,4310.76129,8718.868002,-775.7472432
493574614,14,2354.220007,3902.351,8535.881104,-565.6917608
493573610,14,3639.082771,4448.951092,8754.228969,-919.1970936
493576384,14,2807.091627,4166.555645,8300.125126,-609.1494696
493570926,14,2745.890516,4066.617234,8458.884974,-525.530782
493575648,14,2596.525572,4351.114367,8248.346307,-498.3731755
493574094,14,2512.885135,4149.754648,8290.75899,-598.6979167
493574513,14,2423.076128,4198.567006,8482.694736,-521.3573959
493574891,14,2385.759462,4166.555645,,
493572955,14,2250.344632,3839.013999,8494.0631,-481.2854201
493576119,14,2250.906922,4203.847844,8494.0631,-622.8575064
493572542,14,2887.296067,4069.933537,8710.194429,-458.0641779
493571413,14,2449.467587,4259.298434,8495.01184,-487.2620033
493572494,14,2502.048621,4024.803226,8510.220544,-490.4409938
493572383,14,2225.122175,3920.887645,8339.395742,-391.5921569
493570655,14,2918.983888,5201.220376,8837.560613,-865.9212548
493575442,14,2481.462868,3901.827223,8434.1706,-527.0654985
493571442,14,2320.908097,4004.432872,8304.780794,-432.1344502
493575037,14,2500.40219,4364.153968,8442.778226,-423.8600269
493570740,14,2547.856225,4127.829506,8656.350738,-478.0537022
493572849,14,3242.1652,4258.434978,8565.420248,-404.8144
493571096,14,2330.408879,4144.674352,8439.888035,
493576545,14,2879.802897,4572.423454,8076.953702,-650.0414136
493575906,14,2583.90605,4011.861736,8119.231793,-397.2651822
493573892,14,2349.451002,3839.013999,8494.0631,-619.5568345
493574774,14,2180.070316,4271.821022,8553.962769,-513.2205006
493576224,14,2265.565449,4479.093193,8699.616803,-738.7050792
493575632,14,2663.417837,4093.722088,7897.854568,-571.9848771
493574181,14,2535.595529,4197.728634,8608.227819,-462.228868
493573753,14,8847.432224,4039.547158,8378.359017,-583.4438928
493573834,14,2024.516653,4154.828307,8554.916388,-462.116895
493574962,14,2365.766324,3931.659114,8527.39556,-462.5264718
493576515,14,2931.458541,4207.811249,8347.859269,-530.9737671
493574384,14,2329.761604,3940.135201,8383.61962,-575.9625527
493576874,14,2550.334067,4462.394481,8523.558814,-452.003573
493576532,14,2349.334777,4030.314886,8165.800562,-550.3761036
493575081,14,2725.289877,3909.746499,8432.388858,-448.7964523
493575842,14,2441.264215,4406.884678,8371.786283,-513.6234729
493574644,14,2329.761604,4178.349373,8406.058213,-598.4875445
493573623,14,2560.35879,4062.479446,,-961.4879518
493572936,14,2465.005772,4012.668141,8561.583656,-375.4494062
493571139,14,2573.855508,4324.037551,8540.634391,-460.7700422
493573906,14,2385.614057,3999.003205,8510.220544,-659.7263708
493573438,14,2334.052059,4171.076389,8407.591334,-440.2070465
493575167,14,2174.551216,4190.210057,8549.197861,-464.2283737
493574498,14,2488.017831,4087.132596,8296.87661,-507.9244976
493572039,14,2572.019026,4238.351815,8587.222826,-394.6764436
493571283,14,2254.662463,4089.107743,8388.708478,-617.9159755
493570568,14,2662.982852,3756.061499,8715.974892,-477.3824006
493576802,14,2582.224532,4554.626342,8193.485894,-451.7363776
493571227,14,2514.240552,4290.864138,8232.348278,-711.1021691
493571676,14,2509.608428,4351.114367,8565.420248,-455.5020816
493573723,14,,,,-507.1762344
493571023,14,2805.797101,3931.29,8506.086684,-589.956717
493574556,14,8894.348212,3896.302791,8296.404348,-507.0320641
493576089,14,2560.261224,3962.648343,8402.31011,-522.0258587
493571835,14,2585.336078,3949.080363,8557.778521,-449.7631796
493575663,14,2263.301016,4305.55296,8366.160712,-434.7233677
493571269,14,2358.194848,4159.009056,8469.339775,-504.7447064
493575762,14,2621.209802,4281.915912,7758.619412,-476.3185841
493574571,14,2004.124486,3985.2,8281.627823,-568.3202879
493574239,14,2220.468948,3986.190002,8379.298822,
493570726,14,2628.494804,4124.15007,7193.166178,-517.3529894
493575264,14,2418.540202,4069.933537,8471.243425,-376.7020972
493571791,14,2274.108507,4140.450265,8453.193226,-438.564257
493574688,14,,3973.531847,,
493573026,14,2137.925646,3931.659114,8442.778226,-475.8387227
493575478,14,2406.567231,4283.256927,7845.542042,-442.4692239
493576925,14,2429.778772,4525.331749,8617.63504,-385.5229885
493572480,14,2566.110558,4132.027868,8446.562528,-432.1246798
493575124,14,2712.149701,4101.160711,8469.339775,-417.4504464
493576776,14,2836.970197,4343.501598,8533.135981,-521.6251032
493575326,14,2407.720722,4191.909939,8371.786283,-359.273993
493574268,14,8894.348212,4134.550987,8494.0631,-645.8430121
493571297,14,2835.964001,4218.788882,8011.890295,-481.6796236
493576046,14,2589.797733,4230.675186,8469.470045,-820.2128463
493571240,14,2872.614032,4118.396971,8432.388858,-421.6816667
493573167,14,2576.861263,4185.193112,8071.875,-408.8714473
493573420,14,2191.204119,3896.302791,8264.684976,-427.1996623
493576989,14,2418.740988,4456.562615,8594.877201,-668.621118
493573388,14,2536.244541,4267.605562,8571.368159,-484.2554504
493573082,14,2215.660336,3961.703513,7629.423552,-464.4938324
493571356,14,2546.314881,4276.286615,8631.723482,-545.0115741
493571213,14,2851.640692,4292.906022,8650.547598,-367.0789596
493583394,15,3811.976466,4375.983555,6982.047701,-692.909264
493583555,15,3622.023604,4201.23934,7161.216294,-682.0538818
493580976,15,4007.324122,4167.30797,6932.374571,-528.9165447
493584244,15,3630.961077,4347.100547,6882.765523,-659.3068404
493580292,15,3763.664144,4305.440833,6856.106363,-624.8150346
493579729,15,3820.139015,4212.403455,7086.619381,-588.0364583
493582065,15,3821.527904,4176.782524,7018.892279,-615.5951284
493580421,15,3853.05054,4358.744557,7003.626832,-640.1084408
493585132,15,3727.654401,4580.237,7094.755568,-734.2937025
493584389,15,2283.082835,4217.014229,6922.490592,-698.3836374
493580088,15,2210.279774,4292.698436,7007.637613,-563.3079116
493581424,15,3850.929657,4323.808534,7140.732265,-537.9746835
493584580,15,3763.664144,4454.453333,6887.508441,-359.0082707
493583760,15,3904.769339,4143.310707,6861.502975,-666.6053228
493584944,15,3611.256151,4308.876322,6917.699389,-648.9167245
493585117,15,3811.826836,4230.24466,6901.776499,-572.2816799
493580364,15,3899.259965,4027.455781,6904.95521,-701.9827072
493582815,15,3616.227222,4278.242199,7045.564717,-730.697513
493583658,15,3631.408706,4355.345838,6824.691364,-690.2168397
493580392,15,3949.411218,4329.123764,6973.073443,-620.8809816
493581671,15,4009.576351,3816.09748,6758.775848,-622.9773484
493579431,15,3410.518637,3484.025772,7137.09897,-459.8
493580579,15,3952.361702,4154.226125,7280.503965,-634.3887381
493580623,15,3966.416218,4022.062626,7026.457372,-710.56018
493580961,15,3862.090409,3938.278809,7046.216762,-457.267234
493583584,15,3747.598931,4356.263912,6977.892985,-555.2701238
493580321,15,4027.428955,4123.615934,6944.295426,-530.4698972
493580463,15,3936.188513,4204.129419,7005.230593,-763.3198789
493582344,15,3847.686042,4131.986486,6918.913649,-649.6281975
493579858,15,3791.203787,4206.883817,6973.073443,-699.8959572
493581555,15,4089.565062,4299.968036,6908.932719,-313.4814815
493585637,15,3643.103766,4461.422963,7147.620889,-714.7360215
493580335,15,3812.656205,4193.147801,7103.346233,-592.2861073
493584065,15,3712.253638,4306.349163,6973.073443,-664.9382392
493581263,15,3821.527904,3897.548416,6914.508936,-431.9043408
493583790,15,3705.662789,4248.577248,6826.292949,-646.9342417
493585451,15,3716.389982,4251.883443,7062.532577,-927.8162428
493580378,15,4002.329238,4309.089733,6822.227649,-695.7594563
493584667,15,3442.958515,4337.845435,7181.818182,-639.3152243
493582703,15,4037.533133,4231.146947,7108.630047,-517.3472222
493582717,15,3863.669362,4153.184495,6943.499427,-661.4324652
493585751,15,3472.693844,4206.883817,7486.224548,-707.3773796
493580917,15,3944.053873,4261.577449,7071.211924,-586.6376022
493585823,15,3798.110977,3933.991684,7111.08412,-302.3287293
493582590,15,3914.4483,4103.817853,7086.619381,-666.6053228
493584507,15,3811.826836,4341.322719,7047.824019,-691.1247265
493580741,15,3863.824537,4335.76286,7258.3048,-687.9151309
493585723,15,3315.874796,4315.478528,7316.139898,-645.0197578
493580407,15,3767.729856,4429.327562,7097.200069,-708.5675827
493579771,15,3331.963467,4208.722089,7113.061318,-677.344649
493581104,15,3913.136164,4086.406661,7129.312314,-712.162345
493584638,15,3582.739411,4199.439709,6976.285731,-711.2929782
493583279,15,3604.160575,4323.45523,6504.273319,-725.2380697
493583379,15,3719.603312,4239.391135,7164.504649,-693.7897078
493579460,15,3469.416754,4053.911538,6783.019993,-668.9972051
493584915,15,3429.548072,4673.430149,6922.490592,-657.4503311
493579518,15,3591.763944,4263.86419,6937.137998,-622.9773484
493583467,15,3827.701524,4426.240308,6859.274986,-652.7346085
493581188,15,4060.494047,4395.196529,7084.182162,-541.1394676
493579316,15,3976.962732,3194.681722,7287.933893,-772.4616858
493579576,15,3008.265601,4331.610983,7025.339763,-680.8704453
493583408,15,3488.018433,4129.32926,6971.705105,-601.3285799
493584446,15,3722.953702,4238.336661,7124.201176,-659.9075512
493580103,15,3691.347673,4125.791604,6635.267088,-339.5684497
493581963,15,3896.511103,3937.684352,7157.361004,-720.693668
493585569,15,3691.036971,3967.885405,7007.637613,-705.5654669
493583526,15,3518.95364,4339.467849,7126.666013,-727.7511521
493582619,15,3976.133204,3954.492741,7140.732265,-575.616169
493583293,15,2438.729469,4327.341499,6917.699389,-691.1247265
493584727,15,3669.992448,4343.445986,6886.717501,-631.3387399
493579660,15,3829.185844,4217.937596,7115.26829,-640.0335387
493584317,15,3832.675479,3969.976941,7014.868608,-712.6059322
493582125,15,4003.755077,3799.301276,6968.528929,-622.3437892
493583250,15,3883.473656,4418.552594,7030.991037,-739.1087432
493579902,15,3727.164954,4559.356049,7158.986938,-680.0837666
493581788,15,3649.262514,3922.197292,6810.488127,-697.8215768
493585161,15,3574.4,4444.86849,7195.870139,-699.8959572
493582460,15,3793.714691,4180.844012,6599.944701,-660.1669928
493583044,15,3558.264218,3938.085495,7130.126814,-649.157152
493583423,15,3446.082144,4501.77412,7207.286564,-558.1376386
493584108,15,,,,-648.9167245
493579617,15,3685.350678,4271.036375,6998.81995,-591.8437281
493579957,15,4056.377467,4338.541008,6980.454535,-632.9180738
493585481,15,3645.460575,4297.744672,7086.619381,-288.5140598
493585768,15,3679.281744,4022.409898,7417.215364,-675.9636169
493585665,15,3441.307361,4351.552913,7222.113242,-731.1956522
493584551,15,3520.34375,4387.267603,7009.383129,-1185.362058
493580117,15,3533.573402,4468.468763,6520.178039,-854.6286095
493585511,15,3832.675479,4031.392842,7204.814929,-611.169281
493579646,15,3872.209431,4626.817826,7002.023804,-647.0818414
493579547,15,3517.71348,4526.138426,7046.216762,-719.8723647
493580232,15,2528.490058,4373.363878,6917.699389,-689.2394981
493581832,15,4088.514261,3897.822275,6740.571147,-711.4169381
493582844,15,3944.903321,4352.087203,6983.641593,-582.4030951
493579742,15,3706.760766,4180.844012,7059.095385,-696.0749311
493580492,15,3945.182727,4155.13834,7055.314114,-629.046659
493585045,15,3946.591217,4349.845506,7086.408539,-578.9262821
493584346,15,3673.323143,4320.937419,7038.993166,-603.9961283
493581905,15,3905.274155,4103.817853,6852.940667,-565.3364632
493583335,15,3598.487898,4440.576532,7074.450029,-616.8828125
493580638,15,3849.695978,4076.367945,7074.450029,-689.587263
493582731,15,3629.640727,4360.55279,6869.362658,-609.9732551
493582300,15,3086.504323,4367.311074,7038.993166,-714.7692775
493584901,15,3735.292289,4260.141699,6809.682039,-643.1242638
493583847,15,2742.810946,4151.491882,7110.265907,-745.6278942
493581817,15,4058.330373,3696.226151,6843.461095,-615.5951284
493580784,15,3853.19316,4091.614486,6941.907976,-713.7717514
493584287,15,3611.599819,4695.261019,6981.914361,-664.2487835
493579378,15,3097.4535,3268.255042,7144.819691,-561.3730118
493579943,15,3582.096537,4322.550931,7011.652991,-604.7640449
493581512,15,3590.588019,4208.722089,7094.755568,-351.9334038
493583688,15,3486.961409,4471.86237,6875.95842,
493584959,15,3743.940338,4258.728063,7033.800395,-853.3260596
493583322,15,3528.282785,4324.359908,6898.600713,-749.7780415
493579534,15,3774.960452,4363.393318,7093.657649,-621.3215947
493585262,15,3802.862699,4172.546858,7239.363512,-714.1335797
493581076,15,3935.487602,4346.18633,7011.652991,-252.8637771
493585081,15,3709.468408,4106.445313,7409.602328,-635.301946
493579354,15,3508.019032,13341.39114,7138.282054,-215.537415
493579562,15,3686.615697,4408.213759,7068.785289,-611.1328502
493582830,15,3669.673529,4187.779581,7047.824019,-652.7346085
493580159,15,3935.351371,4224.843802,6906.545664,-630.5520249
493582531,15,3825.714483,3875.900714,6947.481248,-828.8283659
493581307,15,4029.798065,4098.064168,7082.558281,-436.2644928
493580188,15,3735.389665,4357.182374,7060.708524,-977.1814801
493580873,15,3977.834473,3873.38716,6793.285332,-559.3213022
