relative time,X Position (meters),Y Position (meters),AP1 FTM,AP1 RSSI,AP2 FTM,AP2 RSSI,AP3 FTM,AP3 RSSI,AP4 FTM,AP4 RSSI,AP5 FTM,AP5 RSSI,AP6 FTM,AP6 RSSI,AP7 FTM,AP7 RSSI,AP8 FTM,AP8 RSSI
22.29,-0.41,15.69,301354,-68,137313,-38,317374,-73,284326,-68,369528,-78,306073,-64,206469,-54,319912,-72
22.3,-0.41,15.69,301351,-68,137314,-38,317604,-73,284322,-68,369521,-78,306065,-64,206467,-54,319912,-72
22.31,-0.41,15.69,301347,-68,137315,-38,320286,-73,284316,-68,369515,-78,306058,-64,206465,-54,319913,-72
22.32,-0.41,15.69,301345,-68,137316,-38,315364,-72,284312,-68,369507,-78,306050,-64,206463,-54,319913,-72
22.33,-0.41,15.69,301341,-68,137317,-38,326324,-73,284307,-68,369500,-78,306042,-64,206462,-54,319914,-72
22.34,-0.41,15.69,301338,-68,137318,-38,321381,-73,284303,-68,369493,-78,306034,-64,206460,-54,319914,-72
22.35,-0.41,15.69,301335,-68,137319,-38,316689,-72,284298,-68,369487,-78,306026,-64,206458,-54,319915,-72
22.37,-0.41,15.69,301328,-68,137320,-38,318086,-73,284289,-68,369472,-78,306011,-64,206454,-54,319915,-72
22.38,-0.41,15.69,301325,-68,137321,-38,319915,-73,284284,-68,369465,-78,306003,-64,206452,-54,319916,-72
22.39,-0.41,15.69,301322,-68,137322,-38,320499,-73,284279,-68,369458,-78,305995,-64,206450,-54,319917,-72
22.41,-0.41,15.69,301315,-68,137323,-38,318937,-73,284270,-68,369445,-78,305979,-64,206446,-54,319917,-72
22.42,-0.41,15.69,301312,-68,137324,-38,320309,-73,284266,-68,369438,-78,305971,-64,206444,-54,319918,-72
22.44,-0.41,15.69,301306,-68,137327,-38,328277,-72,284257,-68,369424,-78,305955,-64,206441,-54,319919,-72
22.47,-0.41,15.69,301296,-68,137330,-38,326851,-72,284243,-68,369404,-78,305932,-64,206435,-54,319920,-72
22.48,-0.41,15.69,301292,-68,137331,-38,318768,-73,284238,-68,369396,-78,305924,-64,206434,-54,319921,-72
22.5,-0.41,15.69,301286,-68,137332,-38,324906,-72,284229,-68,369383,-78,305908,-64,206430,-54,319921,-72
22.51,-0.41,15.69,301282,-68,137333,-38,315812,-73,284224,-68,369376,-78,305900,-64,206428,-54,319922,-72
22.52,-0.41,15.69,301279,-68,137334,-38,316416,-72,284219,-68,369369,-78,305892,-64,206426,-54,319922,-72
22.53,-0.41,15.69,301276,-68,137335,-38,318380,-73,284214,-68,369362,-78,305884,-64,206425,-54,319923,-72
22.54,-0.41,15.69,301273,-68,137336,-38,323625,-72,284210,-68,369355,-78,305877,-64,206422,-54,319924,-72
22.55,-0.41,15.69,301269,-68,137337,-38,330024,-73,284205,-68,369348,-78,305869,-64,206420,-54,319924,-72
22.57,-0.41,15.69,301263,-68,137338,-38,322825,-72,284196,-68,369334,-78,305853,-64,206416,-54,319925,-72
22.58,-0.41,15.69,301260,-68,137339,-38,314931,-73,284192,-68,369327,-78,305845,-64,206415,-54,319925,-72
22.63,-0.41,15.69,301244,-68,137344,-38,329245,-72,284169,-68,369293,-78,305806,-64,206405,-54,319928,-72
22.64,-0.41,15.69,301240,-68,137345,-38,330891,-72,284164,-68,369286,-78,305798,-64,206404,-54,319928,-72
22.66,-0.41,15.69,301234,-68,137347,-38,318940,-72,284155,-68,369272,-78,305783,-64,206400,-54,319929,-72
26.33,-0.41,15.69,300044,-68,137687,-38,321657,-72,282457,-68,366731,-78,302893,-64,205718,-54,320099,-72
26.34,-0.41,15.69,300040,-68,139179,-38,321664,-72,282452,-68,366724,-78,302885,-64,205716,-54,320100,-72
26.35,-0.41,15.69,300037,-68,148526,-38,321672,-72,282447,-68,366717,-78,302877,-64,205714,-54,320100,-72
26.36,-0.41,15.69,300034,-68,150018,-38,321679,-72,282443,-68,366710,-78,302869,-64,205712,-54,320101,-72
26.37,-0.41,15.69,300031,-68,148853,-38,321686,-72,282439,-68,366703,-78,302861,-64,205710,-54,320101,-72
26.39,-0.41,15.69,300024,-68,137867,-38,321701,-72,282429,-68,366689,-78,302845,-64,205706,-54,320102,-72
26.4,-0.41,15.69,300021,-68,149431,-38,321709,-72,282424,-68,366682,-78,302837,-64,205704,-54,320102,-72
26.41,-0.41,15.69,300018,-68,148755,-38,321715,-72,282419,-68,366676,-78,302830,-64,205702,-54,320103,-72
26.42,-0.41,15.69,300015,-68,148625,-38,321723,-72,282415,-68,366668,-78,302822,-64,205700,-54,320103,-72
26.43,-0.41,15.69,300012,-68,150907,-38,321731,-72,282410,-68,366662,-78,302813,-64,205699,-54,320104,-72
26.44,-0.41,15.69,300008,-68,141873,-38,321738,-72,282406,-68,366655,-78,302806,-64,205697,-54,320104,-72
26.46,-0.41,15.69,300002,-68,136830,-38,321753,-72,282397,-68,366641,-78,302790,-64,205693,-54,320105,-72
26.47,-0.41,15.69,299999,-68,137137,-38,321760,-72,282392,-68,366634,-78,302782,-64,205691,-54,320105,-72
26.48,-0.41,15.69,299995,-68,136456,-38,321768,-72,282388,-68,366627,-78,302774,-64,205690,-54,320106,-72
26.49,-0.41,15.69,299992,-68,138644,-38,321776,-72,282383,-68,366620,-78,302766,-64,205688,-54,320107,-72
26.5,-0.41,15.69,299989,-68,150187,-38,321783,-72,282378,-68,366613,-78,302758,-64,205686,-54,320107,-72
26.51,-0.41,15.69,299985,-68,150187,-38,321790,-72,282373,-68,366606,-78,302751,-64,205684,-54,320108,-72
26.52,-0.41,15.69,299982,-68,150187,-38,321798,-72,282369,-68,366599,-78,302742,-64,205682,-54,320108,-72
26.54,-0.41,15.69,299976,-68,148624,-38,321812,-72,282360,-68,366585,-78,302727,-64,205679,-54,320109,-72
26.55,-0.41,15.69,299973,-68,148626,-38,321819,-72,282355,-68,366578,-78,302719,-64,205677,-54,320109,-72
26.56,-0.41,15.69,299969,-68,150088,-38,321826,-72,282350,-68,366571,-78,302712,-64,205675,-54,320110,-72
26.57,-0.41,15.69,299966,-68,138431,-38,321835,-72,282346,-68,366564,-78,302703,-64,205673,-54,320110,-72
26.58,-0.41,15.69,299963,-68,146484,-38,321842,-72,282341,-68,366558,-78,302695,-64,205671,-54,320111,-72
26.59,-0.41,15.69,299960,-68,142789,-38,321849,-72,282336,-68,366551,-78,302688,-64,205669,-54,320111,-72
26.61,-0.41,15.69,299953,-68,144444,-38,321864,-72,282327,-68,366537,-78,302672,-64,205665,-54,320112,-72
26.62,-0.41,15.69,299950,-68,136124,-38,321871,-72,282323,-68,366530,-78,302664,-64,205663,-54,320112,-72
26.63,-0.41,15.69,299946,-68,136447,-38,321878,-72,282318,-68,366523,-78,302656,-64,205662,-54,320113,-72
26.64,-0.41,15.69,299943,-68,139978,-38,321886,-72,282313,-68,366516,-78,302648,-64,205660,-54,320113,-72
26.65,-0.41,15.69,299940,-68,149859,-38,321893,-72,282309,-68,366509,-78,302641,-64,205658,-54,320114,-72
26.66,-0.41,15.69,299937,-68,139810,-38,321901,-72,282304,-68,366502,-78,302632,-64,205656,-54,320115,-72
26.67,-0.41,15.69,299934,-68,136618,-38,321909,-72,282300,-68,366495,-78,302624,-64,205654,-54,320115,-72
26.69,-0.41,15.69,299928,-68,138975,-38,321923,-72,282290,-68,366481,-78,302609,-64,205651,-54,320116,-72
26.7,-0.41,15.69,299924,-68,149927,-38,321931,-72,282285,-68,366474,-78,302601,-64,205649,-54,320116,-72
26.71,-0.41,15.69,299921,-68,150187,-38,321938,-72,282281,-68,366468,-78,302593,-64,205647,-54,320117,-72
26.72,-0.41,15.69,299917,-68,148868,-38,321945,-72,282277,-68,366461,-78,302585,-64,205645,-54,320117,-72
26.73,-0.41,15.69,299914,-68,139147,-38,321953,-72,282271,-68,366454,-78,302577,-64,205643,-54,320118,-72
26.74,-0.41,15.69,299911,-68,137110,-38,321960,-72,282267,-68,366447,-78,302569,-64,205641,-54,320118,-72
26.76,-0.41,15.69,299905,-68,144734,-38,321975,-72,282258,-68,366433,-78,302554,-64,205637,-54,320119,-72
26.77,-0.41,15.69,299901,-68,137687,-38,321982,-72,282253,-68,366426,-78,302546,-64,205635,-54,320119,-72
26.78,-0.41,15.69,299898,-68,137687,-38,321990,-72,282249,-68,366419,-78,302538,-64,205634,-54,320120,-72
26.79,-0.41,15.69,299895,-68,137866,-38,321997,-72,282244,-68,366412,-78,302530,-63,205632,-54,320121,-72
26.8,-0.41,15.69,299891,-68,148363,-38,322005,-72,282239,-68,366405,-78,302522,-63,205630,-54,320121,-72
26.81,-0.41,15.69,299888,-68,137101,-38,322012,-72,282234,-68,366399,-78,302515,-63,205628,-54,320121,-72
26.82,-0.41,15.69,299885,-68,136125,-38,322019,-72,282230,-68,366391,-78,302506,-63,205626,-54,320122,-72
26.84,-0.41,15.69,299879,-68,138710,-38,322034,-72,282221,-68,366377,-78,302491,-63,205623,-54,320123,-72
26.85,-0.41,15.69,299875,-68,148301,-38,322042,-72,282216,-68,366371,-78,302483,-63,205621,-54,320123,-72
26.86,-0.41,15.69,299872,-68,136509,-38,322049,-72,282211,-68,366364,-78,302475,-63,205619,-54,320124,-72
26.87,-0.41,15.69,299869,-68,136124,-38,322056,-72,282207,-68,366357,-78,302467,-63,205617,-54,320124,-72
26.88,-0.41,15.69,299865,-68,136124,-38,322064,-72,282203,-68,366350,-78,302459,-63,205616,-54,320125,-72
26.89,-0.41,15.69,299862,-68,136125,-38,322071,-72,282198,-68,366343,-78,302451,-63,205614,-54,320125,-72
26.91,-0.41,15.69,299856,-68,144262,-38,322086,-72,282188,-68,366329,-78,302435,-63,205609,-54,320126,-72
26.92,-0.41,15.69,299853,-68,137687,-38,322093,-72,282184,-68,366323,-78,302428,-63,205607,-54,320126,-72
26.93,-0.41,15.69,299849,-68,137687,-38,322101,-72,282179,-68,366316,-78,302420,-63,205606,-54,320127,-72
26.94,-0.41,15.69,299846,-68,137423,-38,322108,-72,282174,-68,366309,-78,302412,-63,205604,-54,320127,-72
26.95,-0.41,15.69,299843,-68,136124,-38,322115,-72,282170,-68,366302,-78,302404,-63,205602,-54,320128,-72
26.96,-0.41,15.69,299839,-68,136124,-38,322123,-72,282165,-68,366295,-78,302396,-63,205600,-54,320128,-72
26.98,-0.41,15.69,299833,-68,137687,-38,322138,-72,282156,-68,366281,-78,302381,-63,205597,-54,320129,-72
26.99,-0.41,15.69,299830,-68,137511,-38,322145,-72,282151,-68,366274,-78,302373,-63,205595,-54,320130,-72
27,-0.41,15.69,299827,-68,136153,-38,322153,-72,282147,-68,366267,-78,302365,-63,205593,-54,320130,-72
27.01,-0.41,15.69,299823,-68,137534,-38,322160,-72,282142,-68,366260,-78,302357,-63,205591,-54,320131,-72
27.02,-0.41,15.69,299820,-68,147515,-38,322167,-72,282137,-68,366253,-78,302349,-63,205589,-54,320131,-72
27.03,-0.41,15.69,299817,-68,149104,-38,322175,-72,282133,-68,366246,-78,302341,-63,205588,-54,320132,-72
30.71,-0.41,15.69,304779,-68,145546,-38,324899,-72,280430,-68,363698,-78,299443,-63,204903,-54,320302,-72
30.72,-0.41,15.69,312688,-68,145538,-38,324906,-72,280426,-68,363691,-78,299436,-63,204901,-54,320302,-72
30.74,-0.41,15.69,312530,-68,145521,-38,324921,-72,280416,-68,363677,-78,299420,-63,204898,-54,320304,-72
30.75,-0.41,15.69,311136,-69,145513,-38,324928,-72,280412,-68,363670,-78,299412,-63,204896,-54,320304,-72
30.81,-0.41,15.69,323491,-69,145463,-38,324973,-72,280384,-68,363628,-78,299365,-63,204884,-54,320307,-72
30.83,-0.41,15.69,326386,-69,145446,-38,324987,-72,280375,-68,363615,-78,299349,-63,204880,-54,320308,-72
30.85,-0.41,15.69,329126,-69,145429,-38,325002,-72,280366,-68,363602,-78,299333,-63,204877,-54,320308,-72
30.86,-0.41,15.69,323446,-69,145421,-38,325010,-72,280361,-68,363594,-78,299325,-63,204875,-54,320309,-72
30.87,-0.41,15.69,317375,-70,145413,-38,325017,-72,280356,-68,363587,-78,299318,-63,204873,-54,320309,-72
30.88,-0.41,15.69,320400,-70,145404,-38,325025,-72,280352,-68,363580,-78,299309,-63,204872,-54,320310,-72
30.89,-0.41,15.69,329232,-69,145395,-38,325031,-72,280347,-68,363574,-78,299302,-63,204870,-54,320310,-72
30.9,-0.41,15.69,317595,-69,145387,-38,325039,-72,280343,-68,363567,-78,299294,-63,204868,-54,320311,-72
30.92,-0.41,15.69,328043,-70,145370,-38,325054,-72,280333,-68,363553,-78,299278,-63,204864,-54,320312,-72
30.93,-0.41,15.69,318426,-69,145362,-38,325061,-72,280329,-68,363546,-78,299270,-63,204862,-54,320312,-72
30.96,-0.41,15.69,329838,-69,145337,-38,325084,-72,280315,-68,363525,-78,299247,-63,204856,-54,320314,-72
30.97,-0.41,15.69,331261,-69,145329,-38,325091,-72,280311,-68,363518,-78,299239,-63,204854,-54,320314,-72
30.98,-0.41,15.69,319259,-69,145320,-38,325098,-72,280305,-68,363511,-78,299231,-63,204852,-54,320315,-72
30.99,-0.41,15.69,322673,-69,145312,-38,325106,-72,280301,-68,363504,-78,299223,-63,204851,-54,320315,-72
31.01,-0.41,15.69,310958,-69,145295,-38,325120,-72,280292,-68,363491,-78,299207,-63,204847,-54,320316,-72
31.02,-0.41,15.69,299479,-69,145287,-38,325128,-72,280287,-68,363484,-78,299199,-63,204845,-54,320316,-72
31.03,-0.41,15.69,316142,-69,145279,-38,325135,-72,280283,-68,363477,-78,299192,-63,204844,-54,320317,-72
31.04,-0.41,15.69,325538,-69,145270,-38,325143,-72,280277,-68,363470,-78,299184,-63,204842,-54,320317,-72
31.05,-0.41,15.69,317290,-69,145261,-38,325151,-72,280274,-68,363462,-77,299176,-63,204840,-54,320318,-72
31.07,-0.41,15.69,321340,-69,145245,-38,325165,-72,280264,-68,363449,-77,299160,-63,204836,-54,320319,-72
31.08,-0.41,15.69,330481,-69,145237,-38,325173,-72,280259,-68,363442,-77,299152,-63,204834,-54,320319,-72
31.09,-0.41,15.69,326750,-69,145229,-38,325179,-72,280255,-68,363435,-77,299145,-63,204832,-54,320320,-72
31.1,-0.41,15.69,326716,-69,145220,-38,325187,-72,280250,-68,363428,-77,299136,-63,204830,-54,320320,-72
31.11,-0.41,15.69,316892,-68,145212,-38,325194,-72,280245,-68,363421,-77,299129,-63,204828,-54,320321,-72
31.12,-0.41,15.69,326207,-69,145204,-38,325202,-72,280241,-68,363414,-77,299121,-63,204826,-54,320321,-72
31.13,-0.41,15.69,317221,-69,145195,-38,325209,-72,280236,-68,363407,-77,299113,-63,204824,-54,320322,-72
31.14,-0.41,15.69,314250,-69,145187,-38,325217,-72,280231,-68,363400,-77,299105,-63,204823,-54,320322,-72
31.17,-0.41,15.69,318431,-69,145161,-38,325239,-72,280217,-68,363380,-77,299081,-63,204817,-54,320323,-72
31.18,-0.41,15.69,321327,-69,145153,-38,325247,-72,280213,-68,363373,-77,299073,-63,204815,-54,320324,-72
31.19,-0.41,15.69,332680,-69,145144,-38,325254,-72,280208,-68,363365,-77,299065,-63,204814,-54,320324,-72
31.2,-0.41,15.69,330958,-69,145136,-38,325262,-72,280204,-68,363359,-77,299057,-63,204812,-54,320325,-72
31.22,-0.41,15.69,319988,-69,145119,-38,325276,-72,280194,-68,363345,-77,299042,-63,204808,-54,320326,-72
31.23,-0.41,15.69,318937,-69,145111,-38,325284,-72,280190,-68,363338,-77,299034,-63,204807,-54,320326,-72
31.25,-0.41,15.69,318780,-69,145094,-38,325298,-72,280181,-68,363325,-77,299019,-63,204803,-54,320327,-72
31.26,-0.41,15.69,316038,-69,145086,-38,325305,-72,280176,-68,363318,-77,299011,-63,204801,-54,320328,-72
31.27,-0.41,15.69,317128,-69,145077,-38,325313,-72,280172,-68,363310,-77,299002,-63,204798,-54,320328,-72
31.28,-0.41,15.69,314940,-69,145069,-38,325320,-72,280167,-68,363304,-77,298995,-63,204797,-54,320329,-72
31.29,-0.41,15.69,310123,-68,145060,-38,325328,-72,280162,-68,363297,-77,298987,-63,204795,-54,320329,-72
31.31,-0.41,15.69,329049,-69,145044,-38,325343,-72,280153,-68,363283,-77,298971,-63,204791,-54,320330,-72
31.32,-0.41,15.69,329875,-69,145036,-38,325350,-72,280148,-68,363276,-77,298963,-63,204789,-54,320330,-72
31.33,-0.41,15.69,329870,-69,145028,-38,325357,-72,280144,-68,363269,-77,298955,-63,204787,-54,320331,-72
34.95,-0.41,15.69,323654,-69,141997,-38,328037,-72,278469,-68,360762,-77,296105,-63,204115,-54,320499,-72
34.96,-0.41,15.69,323637,-69,141989,-38,328044,-72,278464,-68,360755,-77,296097,-63,204113,-54,313704,-72
34.98,-0.41,15.69,323602,-69,141972,-38,328059,-72,278455,-68,360741,-77,296081,-63,204109,-54,306993,-72
34.99,-0.41,15.69,323585,-69,141964,-38,328066,-72,278450,-68,360735,-77,296074,-63,204107,-54,306756,-72
35,-0.41,15.69,323568,-69,141955,-38,328073,-72,278446,-68,360728,-77,296066,-63,204105,-54,318401,-72
35.02,-0.41,15.69,323534,-69,141938,-38,328088,-72,278436,-68,360714,-77,296050,-63,204101,-54,310981,-72
35.03,-0.41,15.69,323517,-69,141930,-38,328096,-72,278431,-68,360707,-77,296042,-63,204099,-54,317418,-72
35.04,-0.41,15.69,323499,-69,141922,-38,328104,-72,278427,-68,360700,-77,296034,-63,204098,-54,312430,-72
35.05,-0.41,15.69,323482,-69,141914,-38,328111,-72,278423,-68,360693,-77,296026,-63,204096,-54,305225,-72
35.06,-0.41,15.69,323465,-69,141905,-38,328118,-72,278418,-68,360687,-77,296019,-63,204094,-54,314025,-72
35.07,-0.41,15.69,323448,-69,141896,-38,328126,-72,278414,-68,360679,-77,296010,-63,204092,-54,307303,-72
35.08,-0.41,15.69,323431,-69,141888,-38,328133,-72,278408,-68,360672,-77,296002,-63,204090,-54,314702,-72
35.09,-0.41,15.69,323413,-69,141880,-38,328141,-72,278404,-68,360666,-77,295994,-63,204089,-54,310458,-72
35.11,-0.41,15.69,323379,-69,141863,-38,328156,-72,278395,-68,360652,-77,295979,-63,204085,-54,305219,-72
35.13,-0.41,15.69,323345,-69,141846,-38,328170,-72,278385,-68,360638,-77,295963,-63,204081,-54,306437,-72
35.15,-0.41,15.69,323310,-69,141829,-38,328185,-72,278376,-68,360624,-77,295947,-63,204077,-54,306649,-72
35.16,-0.41,15.69,323293,-69,141821,-38,328192,-72,278371,-68,360617,-77,295940,-63,204075,-54,308598,-72
35.18,-0.41,15.69,323259,-69,141805,-38,328207,-72,278362,-68,360603,-77,295924,-63,204071,-54,306970,-72
35.19,-0.41,15.69,323242,-69,141796,-38,328215,-72,278358,-68,360596,-77,295916,-63,204070,-54,307381,-72
35.2,-0.41,15.69,323225,-69,141787,-38,328222,-72,278353,-68,360589,-77,295908,-63,204068,-54,305883,-72
35.21,-0.41,15.69,323207,-69,141780,-38,328229,-72,278349,-68,360583,-77,295901,-63,204066,-54,318880,-76
35.22,-0.41,15.69,323191,-69,141771,-38,328236,-72,278343,-68,360576,-77,295893,-63,204064,-54,317503,-72
35.23,-0.41,15.69,323173,-69,141763,-38,328244,-72,278339,-68,360569,-77,295885,-63,204062,-54,316130,-72
35.24,-0.41,15.69,323156,-69,141754,-38,328252,-72,278335,-68,360561,-77,295877,-63,204061,-54,308260,-72
35.25,-0.41,15.69,323139,-69,141746,-38,328259,-72,278330,-68,360555,-77,295869,-63,204059,-54,312410,-72
35.27,-0.41,15.69,323105,-69,141729,-38,328274,-72,278321,-68,360541,-77,295853,-63,204055,-54,315868,-72
35.28,-0.41,15.69,323087,-69,141721,-38,328281,-72,278316,-68,360534,-77,295845,-63,204053,-54,306791,-72
35.29,-0.41,15.69,323070,-69,141712,-38,328289,-72,278312,-69,360527,-77,295837,-63,204051,-54,307999,-72
35.3,-0.41,15.69,323053,-69,141704,-38,328296,-72,278307,-69,360520,-77,295830,-63,204049,-54,307951,-72
35.32,-0.41,15.69,323019,-69,141687,-38,328311,-72,278298,-69,360506,-77,295813,-63,204046,-54,307029,-72
35.33,-0.41,15.69,323001,-69,141678,-38,328318,-72,278293,-69,360499,-77,295806,-63,204044,-54,309562,-72
35.34,-0.41,15.69,322984,-69,141670,-38,328326,-72,278288,-69,360492,-77,295798,-63,204042,-54,309562,-72
35.35,-0.41,15.69,322967,-69,141662,-38,328333,-72,278284,-69,360485,-77,295790,-63,204040,-54,309562,-72
35.36,-0.41,15.69,322950,-69,141654,-38,328340,-72,278279,-69,360478,-77,295783,-63,204038,-54,309562,-72
35.37,-0.41,15.69,322933,-69,141645,-38,328348,-72,278274,-69,360471,-77,295774,-63,204036,-54,311047,-72
35.38,-0.41,15.69,322915,-69,141637,-38,328355,-72,278270,-69,360465,-77,295766,-63,204034,-54,309884,-72
35.39,-0.41,15.69,322898,-69,141629,-38,328363,-72,278265,-69,360458,-77,295758,-63,204033,-54,314602,-72
35.4,-0.41,15.69,322881,-69,141620,-38,328370,-72,278261,-69,360451,-77,295750,-63,204031,-54,312834,-72
35.42,-0.41,15.69,322847,-69,141604,-38,328384,-72,278251,-69,360437,-77,295735,-63,204027,-54,308668,-72
35.43,-0.41,15.69,322830,-69,141595,-38,328392,-72,278247,-69,360430,-77,295727,-63,204025,-54,309562,-72
35.44,-0.41,15.69,322812,-69,141587,-38,328399,-72,278242,-69,360423,-77,295719,-63,204024,-54,311308,-72
35.45,-0.41,15.69,322795,-69,141578,-38,328407,-72,278237,-69,360416,-77,295711,-63,204022,-54,319536,-73
35.47,-0.41,15.69,322761,-69,141562,-38,328422,-72,278228,-69,360402,-77,295696,-63,204017,-54,312090,-72
35.48,-0.41,15.69,322744,-69,141554,-38,328429,-72,278224,-69,360395,-77,295688,-63,204015,-54,322062,-72
35.49,-0.41,15.69,322727,-69,141545,-38,328437,-72,278219,-69,360388,-77,295680,-63,204014,-54,319518,-72
35.5,-0.41,15.69,322710,-69,141536,-38,328444,-72,278215,-69,360381,-77,295671,-63,204012,-54,309524,-72
35.53,-0.41,15.69,322658,-69,141512,-38,328466,-72,278201,-69,360361,-77,295648,-63,204006,-54,308088,-72
35.54,-0.41,15.69,322641,-69,141503,-38,328474,-72,278196,-69,360354,-77,295640,-63,204005,-54,308000,-72
35.55,-0.41,15.69,322623,-69,141495,-38,328481,-72,278191,-69,360347,-77,295632,-63,204003,-54,308000,-72
35.57,-0.41,15.69,322589,-69,141478,-38,328496,-72,278182,-69,360333,-77,295617,-63,203999,-54,305532,-72
35.58,-0.41,15.69,322572,-69,141469,-38,328503,-72,278177,-69,360327,-77,295609,-63,203997,-54,309634,-72
35.59,-0.41,15.69,322555,-69,141462,-38,328510,-72,278172,-69,360320,-77,295601,-63,203996,-54,317950,-72
35.6,-0.41,15.69,322538,-69,141453,-38,328518,-72,278168,-69,360313,-77,295593,-63,203994,-54,321281,-73
35.62,-0.41,15.69,322503,-69,141436,-38,328533,-72,278159,-69,360299,-77,295577,-63,203990,-54,318937,-72
35.63,-0.41,15.69,322486,-69,141428,-38,328540,-72,278154,-69,360292,-77,295570,-63,203988,-54,316543,-72
35.64,-0.41,15.69,322469,-69,141419,-38,328547,-72,278150,-69,360285,-77,295562,-63,203986,-54,311130,-72
39.26,-0.41,15.69,316252,-69,138389,-38,331226,-72,276475,-69,357778,-77,292711,-63,203313,-54,317691,-73
39.28,-0.41,15.69,316218,-69,138372,-38,331241,-72,276465,-69,357765,-77,292695,-63,206604,-53,317728,-73
39.29,-0.41,15.69,316201,-69,138364,-38,331249,-72,276461,-69,357757,-77,292687,-63,215813,-54,317746,-73
39.3,-0.41,15.69,316184,-69,138355,-38,331257,-72,276457,-69,357750,-77,292679,-63,214934,-54,317764,-73
39.31,-0.41,15.69,316167,-69,138347,-38,331264,-72,276451,-69,357743,-77,292671,-63,203811,-54,317782,-73
39.33,-0.41,15.69,316133,-69,138330,-38,331279,-72,276442,-69,357730,-77,292656,-63,208180,-54,317819,-73
39.35,-0.41,15.69,316098,-69,138314,-38,331294,-72,276433,-69,357716,-77,292640,-63,215812,-54,317854,-73
39.36,-0.41,15.69,316081,-69,138305,-38,331301,-72,276428,-69,357709,-77,292632,-63,215812,-54,317873,-73
39.37,-0.41,15.69,316064,-69,138297,-38,331308,-72,276424,-69,357702,-77,292624,-63,217362,-54,317891,-73
